transaction_id,customer_id,source_account_id,destination_account_id,amount,currency,transaction_type,transaction_date,transaction_time,payee_payer_name,description,payment_channel,device_id,device_model,ip_address,ip_address_country,known_device,status,is_flagged,flag_reason,is_fraud,fraud_type,risk_score,location_risk,amount_risk,velocity_risk,ctr_flag,sar_flag
TXN-2024-001122,AU-CUST00450,ACC00001256,ACC00000265,5.14,AUD,Payment,2025-06-18,23:33:25,Payee-001054,Rent payment,Card Payment,DEV-UST00749,Samsung Galaxy S23,203.192.102.243,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-001500,AU-CUST00663,ACC00000010,ACC00000873,389.64,AUD,Payment,2024-10-21,12:58:58,Payee-000825,Fuel,Phone Banking,DEV-UST00816,iPhone 14,203.248.55.134,AU,True,Pending,False,,False,LEGITIMATE,10,Low,Low,Low,False,False
TXN-2024-002790,AU-CUST00636,ACC00000805,ACC00001091,849.87,AUD,Payment,2025-04-30,20:47:59,Payee-000129,Fuel,Online Banking,DEV-UST00592,iPhone 13,203.79.180.140,AU,True,Completed,False,,False,LEGITIMATE,19,Low,Low,Medium,False,False
TXN-2024-002726,AU-CUST00159,ACC00000800,ACC00000887,21.77,AUD,Payment,2024-09-02,12:15:39,Payee-001172,Insurance,Mobile Banking,DEV-UST00528,Samsung Galaxy S23,203.47.142.213,AU,True,Completed,False,,False,LEGITIMATE,8,Low,Low,Low,False,False
TXN-2024-011046,AU-CUST00720,ACC00000436,ACC00000560,225.31,AUD,Transfer,2025-06-29,09:58:33,Payee-000560,Urgent transfer,ATM,DEV-UST00438,Unknown iPhone,203.10.230.253,AU,True,Completed,False,,False,LEGITIMATE,19,Low,Low,Low,False,False
TXN-2024-004166,AU-CUST00878,ACC00000030,ACC00000112,72.58,AUD,Payment,2025-09-25,11:18:47,Payee-000783,Fuel,Mobile Banking,DEV-UST00882,iPhone 14,203.205.5.234,AU,True,Completed,False,,False,LEGITIMATE,7,Low,Low,Low,False,False
TXN-2024-006756,AU-CUST00367,ACC00000157,ACC00000999,43.91,AUD,Transfer,2025-05-05,13:01:57,Payee-000999,Restaurant,Online Banking,DEV-UST00377,iPhone 14,203.63.67.199,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Medium,Low,False,False
TXN-2024-011722,AU-CUST00560,ACC00000051,ACC00000018,571.51,AUD,Payment,2025-08-28,18:07:46,Payee-000920,Transfer to savings,Mobile Banking,DEV-UST00769,Samsung Galaxy S23,203.140.209.31,AU,True,Completed,False,,False,LEGITIMATE,17,Low,Low,Low,False,False
TXN-2024-004682,AU-CUST00661,ACC00001259,ACC00000184,171.09,AUD,Payment,2025-04-03,13:28:57,Payee-001021,Supplier payment,Online Banking,DEV-UST00102,iPhone 13,203.129.23.117,AU,True,Completed,False,,True,LEGITIMATE,19,Low,Low,Low,False,False
TXN-2024-008950,AU-CUST00267,ACC00001166,ACC00000004,5.02,AUD,Payment,2025-04-27,19:35:47,Payee-000114,Online purchase,Phone Banking,DEV-UST00542,Samsung Galaxy S23,203.167.152.244,AU,True,Completed,False,,False,LEGITIMATE,21,Low,Low,Low,False,False
TXN-2024-010470,AU-CUST00062,ACC00000565,ACC00001000,647.73,AUD,Payment,2025-04-12,14:10:51,Payee-000193,Transfer to savings,ATM,DEV-UST00881,iPhone 13,203.152.244.223,AU,True,Completed,False,,False,LEGITIMATE,61,Low,Low,Low,False,False
TXN-2024-005555,AU-CUST00899,ACC00000070,ACC00000490,153.98,AUD,Payment,2025-09-11,08:15:37,Payee-001098,Online purchase,Mobile Banking,DEV-UST00632,Samsung Galaxy S23,203.15.85.246,AU,True,Completed,False,,False,LEGITIMATE,19,Low,Low,Low,False,False
TXN-2024-007379,AU-CUST00398,ACC00001260,ACC00000205,947.83,AUD,Payment,2024-09-10,21:41:51,Payee-000616,Fuel,Online Banking,DEV-UST00865,iPhone 14,203.241.179.80,AU,True,Completed,False,,False,LEGITIMATE,61,Low,Low,Low,False,True
TXN-2024-004774,AU-CUST00326,ACC00001084,ACC00000070,247.33,AUD,Payment,2025-05-04,07:19:06,Payee-000311,Salary payment,Online Banking,DEV-UST00456,Samsung Galaxy S23,203.133.226.166,AU,True,Completed,False,,False,LEGITIMATE,13,Low,Low,Low,False,False
TXN-2024-004155,AU-CUST00477,ACC00000668,ACC00000426,5.01,AUD,Payment,2025-08-05,08:41:50,Payee-001235,Bill payment,Mobile Banking,DEV-UST00367,Samsung Galaxy S23,203.77.240.112,AU,True,Completed,False,,False,LEGITIMATE,26,Low,Low,Low,False,False
TXN-2024-009519,AU-CUST00056,ACC00000474,ACC00000880,287.33,AUD,Payment,2025-01-19,23:24:31,Payee-000431,Rent payment,Online Banking,DEV-UST00970,iPhone 13,203.214.107.52,AU,True,Completed,False,,False,LEGITIMATE,21,Low,Low,Low,False,False
TXN-2024-010130,AU-CUST00721,ACC00000055,ACC00000185,1240.59,AUD,Payment,2024-10-02,19:35:26,Payee-000007,Transfer to savings,Mobile Banking,DEV-UST00382,Samsung Galaxy S23,203.25.219.78,AU,True,Completed,False,,False,LEGITIMATE,10,Low,Low,Low,False,False
TXN-2024-002059,AU-CUST00494,ACC00000800,ACC00000932,1418.02,AUD,Payment,2025-08-08,22:41:12,Payee-000003,Utilities,Mobile Banking,DEV-UST00946,iPhone 13,203.33.153.48,AU,True,Completed,True,,False,APP_INVOICE_FRAUD,41,Low,Medium,Low,False,False
TXN-2024-003649,AU-CUST00249,ACC00000288,ACC00000330,145.77,AUD,Payment,2025-06-04,02:57:48,Payee-001060,Utilities,Online Banking,DEV-UST00118,iPhone 13,203.204.35.187,AU,True,Completed,False,,False,LEGITIMATE,27,Low,Low,Low,False,False
TXN-2024-011498,AU-CUST00930,ACC00000874,ACC00001115,145.67,AUD,Payment,2025-09-04,19:53:53,Payee-000974,Transfer to savings,Online Banking,DEV-UST00227,iPhone 14,203.21.208.66,AU,True,Completed,True,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-005517,AU-CUST00326,ACC00001002,ACC00000763,201.57,AUD,Payment,2024-12-12,08:14:20,Payee-000292,Insurance,Mobile Banking,DEV-UST00523,iPhone 14,203.108.130.56,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-005562,AU-CUST00545,ACC00000667,ACC00000658,75.26,AUD,Payment,2024-10-26,15:18:12,Payee-001012,Online purchase,Online Banking,DEV-UST00136,Samsung Galaxy S23,203.228.110.195,AU,True,Completed,False,,False,LEGITIMATE,9,Low,Low,Low,False,False
TXN-2024-005379,AU-CUST00250,ACC00001100,ACC00000304,14.42,AUD,Payment,2025-04-07,21:53:34,Payee-001237,Bill payment,Online Banking,DEV-UST00883,Samsung Galaxy S23,203.5.108.124,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-010608,AU-CUST00555,ACC00000335,ACC00000832,5.08,AUD,Payment,2025-05-21,10:12:57,Payee-001154,Bill payment,Online Banking,DEV-UST00017,Samsung Galaxy S23,203.243.201.234,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-011406,AU-CUST01000,ACC00000777,ACC00000588,30.99,AUD,Payment,2024-11-06,02:54:42,Payee-000134,Salary payment,Mobile Banking,DEV-UST00148,iPhone 14,203.210.7.146,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Low,Low,False,False
TXN-2024-002210,AU-CUST00826,ACC00000264,ACC00000772,662.78,AUD,Payment,2025-05-23,20:24:42,Payee-000770,Salary payment,Mobile Banking,DEV-UST00371,iPhone 14,203.59.33.218,AU,True,Completed,False,,False,LEGITIMATE,45,Low,Low,Low,False,False
TXN-2024-010958,AU-CUST00269,ACC00001019,ACC00000027,25.9,AUD,Payment,2024-09-21,07:49:26,Payee-000228,Bill payment,Online Banking,DEV-UST00130,iPhone 14,203.135.251.133,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-010236,AU-CUST00139,ACC00001103,ACC00000904,7.71,AUD,Payment,2025-09-28,09:35:22,Payee-000016,Grocery shopping,Online Banking,UNK-7359,iPhone 14,203.73.96.232,AU,True,Completed,False,,False,LEGITIMATE,7,Low,Low,Low,False,False
TXN-2024-004366,AU-CUST00938,ACC00000691,ACC00000910,196.16,AUD,Payment,2025-01-22,09:18:23,Payee-000065,Rent payment,Mobile Banking,DEV-UST00538,Samsung Galaxy S23,203.41.18.120,AU,True,Completed,False,,False,LEGITIMATE,18,Low,Low,Low,False,False
TXN-2024-000140,AU-CUST00931,ACC00000892,ACC00000440,121.09,AUD,Payment,2025-04-11,12:19:19,Payee-000747,Utilities,Card Payment,DEV-UST00786,iPhone 13,203.27.71.150,AU,True,Completed,False,,False,LEGITIMATE,50,Low,Low,Low,False,False
TXN-2024-011279,AU-CUST00398,ACC00000360,ACC00000137,71.83,AUD,Payment,2024-11-09,19:51:31,Payee-001077,Salary payment,Online Banking,DEV-UST00299,iPhone 13,203.19.135.252,AU,True,Completed,False,,False,LEGITIMATE,33,Low,Low,Low,False,False
TXN-2024-004058,AU-CUST00886,ACC00000297,ACC00000685,289.97,AUD,Payment,2025-05-06,12:43:33,Payee-000592,Restaurant,ATM,DEV-UST00350,Samsung Galaxy S23,203.70.126.51,AU,True,Completed,False,,False,LEGITIMATE,28,High,Low,Low,False,False
TXN-2024-006388,AU-CUST00581,ACC00000794,ACC00001176,112.81,AUD,Payment,2024-07-15,16:43:46,Payee-000829,Restaurant,Online Banking,DEV-UST00494,iPhone 13,164.173.42.46,AU,True,Completed,False,App Romance Scam pattern detected,False,LEGITIMATE,27,Low,Low,Low,False,False
TXN-2024-010419,AU-CUST00130,ACC00000457,ACC00000641,202.35,AUD,Payment,2025-05-27,08:52:42,Payee-000973,Restaurant,Online Banking,DEV-UST00836,iPhone 14,203.80.70.253,AU,True,Completed,False,,False,LEGITIMATE,8,Low,Low,Low,False,False
TXN-2024-000526,AU-CUST00937,ACC00001084,ACC00000369,40.5,AUD,Payment,2024-12-03,12:49:49,Payee-000204,Salary payment,Card Payment,DEV-UST00250,iPhone 14,203.102.180.72,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-005969,AU-CUST00422,ACC00001206,ACC00000466,5.0,AUD,Payment,2025-08-12,22:08:09,Payee-000946,Online purchase,Card Payment,DEV-UST00612,iPhone 14,203.94.1.13,AU,True,Completed,False,,False,LEGITIMATE,25,Low,Low,Low,False,False
TXN-2024-010962,AU-CUST00924,ACC00001198,ACC00000819,34.65,AUD,Payment,2025-07-30,09:29:25,Payee-000701,Rent payment,Mobile Banking,DEV-UST00655,iPhone 13,203.131.158.130,AU,True,Completed,False,,False,LEGITIMATE,22,Low,High,Low,False,False
TXN-2024-008066,AU-CUST00479,ACC00000030,ACC00000901,50.94,AUD,Payment,2024-11-09,09:30:30,Payee-001094,Rent payment,Mobile Banking,DEV-UST00900,Samsung Galaxy S23,203.148.244.190,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Low,Medium,False,False
TXN-2024-004535,AU-CUST00882,ACC00000849,ACC00001062,65.56,AUD,Transfer,2025-06-17,06:29:03,Payee-001062,Insurance,Online Banking,DEV-UST00693,iPhone 14,203.99.137.77,AU,True,Completed,False,,False,LEGITIMATE,33,Low,Low,Low,True,False
TXN-2024-001302,AU-CUST00676,ACC00000592,ACC00000037,47.69,AUD,Transfer,2024-11-04,23:27:02,Payee-000641,Restaurant,Online Banking,DEV-UST00949,iPhone 14,203.26.65.133,AU,True,Completed,False,App Invoice Fraud pattern detected,False,LEGITIMATE,10,Low,Low,Low,False,False
TXN-2024-004434,AU-CUST00635,ACC00000776,ACC00001215,70.17,AUD,Payment,2024-07-15,06:41:45,Payee-001183,Rent payment,Mobile Banking,DEV-UST00259,iPhone 13,203.139.212.209,AU,True,Completed,False,,False,LEGITIMATE,34,Low,Low,Low,False,False
TXN-2024-010663,AU-CUST00308,ACC00000716,ACC00001025,22.3,AUD,Payment,2025-02-27,00:47:17,Payee-000622,Supplier payment,Mobile Banking,DEV-UST00895,iPhone 13,203.82.113.51,AU,True,Completed,False,,False,LEGITIMATE,43,Low,Low,Low,False,False
TXN-2024-006171,AU-CUST00398,ACC00000406,ACC00000744,63.45,AUD,Payment,2025-09-23,11:01:16,Payee-000825,Salary payment,ATM,DEV-UST00916,Samsung Galaxy S23,203.229.136.190,AU,True,Completed,False,,False,LEGITIMATE,31,Low,Low,Low,False,False
TXN-2024-010347,AU-CUST00804,ACC00001154,ACC00001098,137.78,AUD,Payment,2025-05-26,17:39:06,Payee-000789,Rent payment,Mobile Banking,DEV-UST00408,iPhone 13,203.157.72.81,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-010260,AU-CUST00682,ACC00000866,ACC00000200,21.87,AUD,Payment,2024-10-11,05:25:31,Payee-000483,Salary payment,Online Banking,DEV-UST00137,Samsung Galaxy S23,203.231.242.154,AU,True,Pending,False,,False,LEGITIMATE,7,Low,Low,Low,False,False
TXN-2024-011112,AU-CUST00817,ACC00001017,ACC00001181,229.45,AUD,Payment,2025-05-12,10:10:13,Payee-000366,Fuel,Mobile Banking,DEV-UST00888,Samsung Galaxy S23,203.46.75.24,AU,True,Completed,False,,False,LEGITIMATE,26,Low,Low,Low,False,False
TXN-2024-001549,AU-CUST00271,ACC00000004,ACC00000774,5.13,AUD,Payment,2024-07-14,20:02:30,Payee-000387,Grocery shopping,ATM,DEV-UST00794,iPhone 13,203.116.193.30,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-006996,AU-CUST00056,ACC00000747,ACC00000698,31.79,AUD,Transfer,2025-03-20,06:26:08,Payee-001212,Grocery shopping,Mobile Banking,DEV-UST00612,iPhone 14,203.238.152.240,AU,True,Completed,False,,False,LEGITIMATE,35,Low,Low,Low,False,False
TXN-2024-002428,AU-CUST00489,ACC00000897,ACC00000579,324.76,AUD,Payment,2025-08-11,12:33:33,Payee-001040,Utilities,Mobile Banking,DEV-UST00663,iPhone 13,203.54.186.115,AU,True,Completed,False,,False,LEGITIMATE,33,Low,Low,Low,False,False
TXN-2024-002538,AU-CUST00540,ACC00000222,ACC00000843,429.01,AUD,Payment,2025-06-25,13:34:31,Payee-000560,Restaurant,Mobile Banking,DEV-UST00695,iPhone 13,203.210.215.37,AU,True,Completed,False,,False,APP_INVESTMENT_SCAM,40,Low,Low,Low,False,False
TXN-2024-002615,AU-CUST00452,ACC00000997,ACC00001015,56.82,AUD,Payment,2025-02-03,04:38:37,Payee-000447,Transfer to savings,Mobile Banking,DEV-UST00216,iPhone 13,203.41.31.87,AU,True,Completed,False,,False,LEGITIMATE,49,Low,High,Low,False,False
TXN-2024-000063,AU-CUST00925,ACC00000354,ACC00000380,15.22,AUD,Payment,2025-02-28,13:47:44,Payee-000100,Transfer to savings,Mobile Banking,DEV-UST00802,iPhone 13,203.110.223.15,AU,True,Completed,False,,False,LEGITIMATE,46,Low,Low,Low,False,False
TXN-2024-001874,AU-CUST00612,ACC00000919,ACC00001081,624.17,AUD,Payment,2025-06-10,07:24:50,Payee-000633,Insurance,ATM,DEV-UST00877,iPhone 13,203.142.247.233,AU,True,Completed,False,,False,LEGITIMATE,13,Low,Low,Low,False,False
TXN-2024-011018,AU-CUST00604,ACC00000449,ACC00000530,22.08,AUD,Payment,2025-06-09,18:54:50,Payee-001098,Online purchase,ATM,DEV-UST00244,iPhone 14,203.49.188.113,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-006413,AU-CUST00451,ACC00000464,ACC00000353,77.68,AUD,Payment,2025-09-16,14:29:31,Payee-000062,Restaurant,Mobile Banking,DEV-UST00627,iPhone 13,203.32.45.212,AU,True,Completed,False,,False,LEGITIMATE,6,Low,Low,Low,False,False
TXN-2024-000726,AU-CUST00169,ACC00001216,ACC00000067,527.95,AUD,Payment,2025-01-29,21:20:25,Payee-000008,Insurance,ATM,DEV-UST00718,Samsung Galaxy S23,203.75.226.145,AU,True,Completed,False,,False,LEGITIMATE,9,Low,Low,Low,False,False
TXN-2024-000985,AU-CUST00139,ACC00000303,ACC00001174,169.42,AUD,Payment,2025-09-26,03:17:01,Payee-000404,P2P transfer,Online Banking,UNK-6378,Samsung Galaxy S23,203.103.200.6,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-007786,AU-CUST00828,ACC00000349,ACC00000218,5.25,AUD,Payment,2025-03-23,22:30:12,Payee-000566,Online purchase,Mobile Banking,DEV-UST00337,iPhone 14,203.199.156.19,AU,True,Completed,False,,False,LEGITIMATE,7,Low,Low,Low,False,False
TXN-2024-008753,AU-CUST00287,ACC00000177,ACC00000456,107.92,AUD,Payment,2025-09-13,02:42:04,Payee-000722,Online purchase,Online Banking,DEV-UST00894,Samsung Galaxy S23,203.194.189.220,AU,False,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-000059,AU-CUST00677,ACC00000481,ACC00000848,176.47,AUD,Payment,2025-07-06,04:13:55,Payee-000939,Insurance,Online Banking,DEV-UST00723,Samsung Galaxy S23,203.110.223.15,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-008606,AU-CUST00560,ACC00000775,ACC00001008,150.99,AUD,Payment,2025-06-02,07:52:43,Payee-000586,Fuel,Mobile Banking,DEV-UST00925,iPhone 14,129.239.167.107,AU,False,Completed,False,,False,LEGITIMATE,17,Low,Low,Low,True,False
TXN-2024-002778,AU-CUST00827,ACC00000479,ACC00001205,21.55,AUD,Payment,2025-04-21,12:24:26,Payee-000899,Rent payment,Online Banking,DEV-UST00836,Samsung Galaxy S23,203.136.54.119,AU,True,Completed,False,,False,LEGITIMATE,14,Low,Low,Low,True,False
TXN-2024-006905,AU-CUST00020,ACC00000776,ACC00000145,18.7,AUD,Payment,2024-04-24,04:06:19,Payee-000145,Rent payment,Mobile Banking,DEV-UST00357,iPhone 13,203.151.69.170,AU,True,Completed,False,,False,LEGITIMATE,26,Low,Low,Low,False,False
TXN-2024-004254,AU-CUST00722,ACC00000067,ACC00000846,746.87,AUD,Payment,2025-05-22,07:22:17,Payee-000552,Insurance,Mobile Banking,DEV-UST00799,iPhone 13,203.81.172.114,AU,True,Blocked,False,,False,LEGITIMATE,61,Low,Low,Low,False,False
TXN-2024-002239,AU-CUST00391,ACC00000582,ACC00000502,335.89,AUD,Payment,2025-07-15,18:58:24,Payee-000053,Bill payment,Branch,DEV-UST00516,Samsung Galaxy S23,203.139.191.3,AU,True,Completed,False,,False,LEGITIMATE,18,Low,Low,Low,False,False
TXN-2024-004538,AU-CUST00795,ACC00000833,ACC00000699,265.71,AUD,Payment,2025-07-01,04:06:06,Payee-000699,Fuel,Mobile Banking,DEV-UST00762,iPhone 14,203.173.1.38,AU,True,Completed,False,,False,LEGITIMATE,30,Low,High,Low,True,False
TXN-2024-009922,AU-CUST00941,ACC00001051,ACC00001128,749.97,AUD,Payment,2025-02-01,05:23:01,Payee-000148,Utilities,Mobile Banking,DEV-UST00526,Samsung Galaxy S23,203.249.77.212,AU,True,Completed,False,,False,LEGITIMATE,35,Low,Low,Low,False,False
TXN-2024-006050,AU-CUST00138,ACC00001062,ACC00000265,244.62,AUD,Payment,2025-06-03,12:22:11,Payee-000158,Insurance,Online Banking,DEV-UST00116,iPhone 13,203.199.209.77,AU,True,Completed,False,,False,LEGITIMATE,7,Low,Low,Low,False,False
TXN-2024-000993,AU-CUST00216,ACC00000838,ACC00000363,159.7,AUD,Payment,2025-08-26,00:04:47,Payee-000943,Grocery shopping,Mobile Banking,DEV-UST00187,iPhone 14,203.139.126.138,AU,True,Completed,False,,False,LEGITIMATE,19,Low,Low,Low,False,False
TXN-2024-000360,AU-CUST00830,ACC00000896,ACC00000434,24.91,AUD,Payment,2025-09-05,18:15:07,Payee-000042,Grocery shopping,Mobile Banking,DEV-UST00984,iPhone 13,203.67.28.252,AU,True,Completed,False,,False,LEGITIMATE,45,Low,Low,Low,False,True
TXN-2024-008814,AU-CUST00983,ACC00000070,ACC00000676,190.63,AUD,Payment,2025-02-01,09:01:23,Payee-001148,Restaurant,Mobile Banking,DEV-UST00563,iPhone 14,203.143.8.48,AU,True,Completed,False,,False,LEGITIMATE,35,Low,Medium,Low,False,False
TXN-2024-011629,AU-CUST00518,ACC00000392,ACC00000505,5.72,AUD,Payment,2025-08-02,11:42:51,Payee-000099,Salary payment,Online Banking,DEV-UST00495,Samsung Galaxy S23,203.122.18.248,AU,True,Completed,False,,False,LEGITIMATE,17,Low,Low,Low,False,False
TXN-2024-007938,AU-CUST00638,ACC00001257,ACC00000439,50.83,AUD,Payment,2024-03-08,23:22:38,Payee-000431,Utilities,Mobile Banking,DEV-UST00600,iPhone 14,203.246.99.46,AU,True,Completed,False,,False,APP_INVOICE_FRAUD,27,Low,Low,Low,False,False
TXN-2024-001231,AU-CUST00156,ACC00001056,ACC00000496,87.55,AUD,Payment,2025-04-24,20:32:56,Payee-001215,Utilities,Mobile Banking,DEV-UST00421,iPhone 14,203.237.119.136,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-001544,AU-CUST00249,ACC00000488,ACC00000392,912.85,AUD,Payment,2025-04-10,02:54:47,Payee-000714,P2P transfer,Branch,DEV-UST00097,iPhone 13,203.64.169.92,AU,True,Completed,False,,False,LEGITIMATE,25,Low,High,Low,False,False
TXN-2024-003676,AU-CUST00812,ACC00000556,ACC00000333,7.62,AUD,Payment,2025-09-11,06:41:08,Payee-000740,Salary payment,Mobile Banking,DEV-UST00195,iPhone 14,203.164.94.90,AU,True,Completed,False,,False,LEGITIMATE,19,Low,Low,Low,False,False
TXN-2024-000831,AU-CUST00421,ACC00000967,ACC00000995,27.52,AUD,Payment,2025-06-07,08:18:07,Payee-000506,Utilities,Online Banking,DEV-UST00251,Samsung Galaxy S23,203.229.59.132,AU,True,Completed,False,,False,LEGITIMATE,18,Low,Low,Low,False,False
TXN-2024-008230,AU-CUST00423,ACC00000588,ACC00001096,34.84,AUD,Payment,2024-06-04,01:18:33,Payee-000226,Salary payment,Mobile Banking,DEV-UST00144,iPhone 14,203.168.53.23,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,False,True
TXN-2024-008835,AU-CUST00330,ACC00001186,ACC00000803,26.41,AUD,Payment,2024-07-08,09:54:10,Payee-000973,Transfer to savings,ATM,DEV-UST00118,Samsung Galaxy S23,203.27.78.202,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-003517,AU-CUST00412,ACC00000687,ACC00000651,335.53,AUD,Payment,2025-07-03,08:58:36,Payee-000994,Insurance,Online Banking,DEV-UST00862,Samsung Galaxy S23,203.19.170.131,AU,True,Completed,False,,False,LEGITIMATE,41,Low,Low,Low,False,False
TXN-2024-002514,AU-CUST00673,ACC00000002,ACC00000843,5.0,AUD,Payment,2025-01-14,06:32:02,Payee-000914,Restaurant,Mobile Banking,DEV-UST00982,Samsung Galaxy S23,203.162.242.14,AU,True,Completed,False,,False,LEGITIMATE,27,Low,Low,Low,False,False
TXN-2024-002351,AU-CUST00319,ACC00000632,ACC00000691,21.14,AUD,Payment,2025-08-21,22:49:40,Payee-000774,Insurance,Online Banking,DEV-UST00811,iPhone 13,203.65.184.103,AU,True,Completed,False,,False,LEGITIMATE,30,Low,Low,Low,False,False
TXN-2024-003356,AU-CUST00403,ACC00000973,ACC00000984,1033.78,AUD,Payment,2025-02-24,05:17:12,Payee-000156,Emergency help,Branch,DEV-UST00792,iPhone 13,203.147.216.35,AU,False,Completed,False,,False,LEGITIMATE,22,Low,High,Medium,False,False
TXN-2024-005248,AU-CUST00845,ACC00001022,ACC00000714,609.51,AUD,Payment,2025-09-29,16:30:39,Payee-000089,Fuel,Mobile Banking,DEV-UST00428,iPhone 14,203.135.123.213,AU,True,Completed,False,,False,LEGITIMATE,41,Low,Low,Low,False,False
TXN-2024-010591,AU-CUST00796,ACC00000243,ACC00001131,629.81,AUD,Payment,2025-08-04,19:19:57,Payee-000042,Transfer to savings,Online Banking,DEV-UST00857,Samsung Galaxy S23,203.52.173.135,AU,True,Completed,False,,False,LEGITIMATE,54,Low,Low,Low,False,False
TXN-2024-001471,AU-CUST00632,ACC00000076,ACC00001196,26.71,AUD,Payment,2024-10-25,05:10:31,Payee-000647,Transfer to savings,ATM,DEV-UST00786,iPhone 13,203.121.193.164,AU,True,Blocked,False,,False,LEGITIMATE,20,Low,Low,Low,True,False
TXN-2024-000038,AU-CUST00274,ACC00001026,ACC00000752,7.4,AUD,Payment,2025-09-25,12:49:49,Payee-000842,Restaurant,Online Banking,DEV-UST00746,iPhone 14,203.216.96.221,AU,True,Completed,False,,False,LEGITIMATE,16,Low,Low,Low,False,False
TXN-2024-002418,AU-CUST00584,ACC00000137,ACC00000749,32.64,AUD,Payment,2025-04-08,05:31:33,Payee-000304,Rent payment,Mobile Banking,DEV-UST00487,Samsung Galaxy S23,203.228.25.90,AU,True,Completed,False,,False,LEGITIMATE,8,Low,Low,Medium,False,False
TXN-2024-006301,AU-CUST00302,ACC00001031,ACC00000631,5.65,AUD,Payment,2025-05-24,07:17:07,Payee-001187,Transfer to savings,Card Payment,DEV-UST00135,Samsung Galaxy S23,203.163.8.191,AU,True,Completed,False,,False,LEGITIMATE,37,Low,Low,Low,False,False
TXN-2024-000844,AU-CUST00646,ACC00000025,ACC00000445,496.01,AUD,Payment,2025-04-27,16:16:29,Payee-001038,Rent payment,ATM,DEV-UST00194,iPhone 14,203.53.155.18,AU,True,Completed,False,,False,LEGITIMATE,47,Low,Low,Low,False,False
